274202089847132160,christcrocs,"@Vik377 #yolo new moon pt 2 was so good"
274202077289402369,MadelynD_,"Se lo dire #YOLO"
274202072017149953,d0ll_f4ce,"@Nic_Turk @irvinegary @peterd_1996 you too niccy xxxx 07759285777 #yolo"
274202061086797825,InstagramFeet,"#bored #feets #footprint #snow #winter #yolo #cold #myweirdtoes http://t.co/YLalLy5Y"
274202047019094018,PalladiumNYU,"Gladiator, #YOLO, and BAM! Awesome programs coming up tonight & tomorrow http://t.co/Sa9JkL40"
274202038852780032,Patrickalpaca,"@BruelsRuels #YOLO"
274202035266678784,Maxi_Paul,"Such a buzz using a hashtag on any other social networking website other than twitter #YOLO"
274202030552272896,AstonMartin190,"I'm taking a shit. #yolo"
274201979188826112,DJPREPAID,"RT @kylesudges: Livin' the life. #tbt #YOLO #oregon #summer #2010 http://t.co/rTXA4J1m"
274201974910615552,Spiceemman,"No time #YOLO RT @Mz_Thorlharnee: O.o""Spiceemman: I go dey chaow kpomo RT @ArdayShyne: As A Sure Boy..."""
274201949438607360,itsManduuhh,"#YOLO"
274201946481623040,JoanneCampbell,"RT @bollendorf: Refuse to wear jeans anymore #yolo"
274201920464371714,LaurenGravey,"Being 20 minutes late to class since you've only got three weeks left #yolo"
274201912398712832,RomneySatan,"@obama_jesus #Yesh #I #Duz #LIfT #YOLO #SWAG"
274201903334825984,kylesudges,"Livin' the life. #tbt #YOLO #oregon #summer #2010 http://t.co/rTXA4J1m"
274201900067459073,fukinpineapples,"Niko doe #yolo #hoe http://t.co/hQYLxNqj"
274201895252402176,jenae8299,"Putting together an army of fruit flies...#YOLO"
274201890265382912,AJ_theBarber,"😂😭😂: This dog is a #Boss #lmfao #lol #funny #dog #yolo #fuckit #mrajay #coolbeans #bitchesbelike #why http://t.co/XSFP9MOb"
274201868618563585,JordanTipples,"To all mih haterz sayin I'm tweet 2 much U kno wer da unfolloh button iz #YOLO #StopKony2012 #KickingRacismOutOfFootball #TOLO #TipplesOLO"
274201862671044608,yelsel13,"@jackfate11 tried to go to sleep, just laid in bed for another hour or two. #YOLO"
274201824972664833,brace_gaines,"Just seen the first set of christmas lights for this yet!! Its not even decemeber #yolo"
274201822368002048,__oliviaaaa,"@susancairneyx haha I know! #yolo"
274201808593895424,e_herr,"@ktthornton #yolo http://t.co/ZeHCZ35Y"
274201805846630400,kmredders,"@Lamkin_S1 whoooops! #yolo"
274201783398694912,annautt,"RT @lidakruchten: hiding from teachers like it's my job #supervisedstudyhall #yolo"
274201781951684608,coynesindabank,"@ameerkatmanor omg tell me about it!!!!!! #luvluda #yolo"
274201729577406465,PaulaSorina,"Okya hi. #selfie #poop #omg #hashtag #instagram #hashtageverything #swag #yolo #cats #loltheresnocat #justma http://t.co/RbVqsTNL"
274201716923174914,tabeaab,"flashmob today, an actual fire alarm yesterday... #fire #saywhat #yolo #cafeteria #lunch #break #interesting #unusual #omg #flashmob"
274201715857821696,J_Colee15,"RT @kimmie_carter: i aint doing my work , im just on twitter #CoolKid #Rebel #Yolo"
274201682680889344,KathrynCoalter,"@EmmaDFoster there's only one way to find out... #risky #yolo"
274201673038180352,chaoticmonkey,"I HATE RANDY NEWMAN SO MUCH #swag #disappointed #yolo #randynewman #idiot #jackass #madtv"
274201601420443648,InSaNeNi99aH,"RT @Kimmypooh_: J-Walking in front of a cop car cause you know #YOLO #ThugLife #FuckThePoPo lmao"
274201601420443648,InSaNeNi99aH,"RT @Kimmypooh_: J-Walking in front of a cop car cause you know #YOLO #ThugLife #FuckThePoPo lmao"
274201593627439104,zonkedinMIA,"Story of my fucking life #ecard #ecardlife #yolo #plp http://t.co/hDqsEQTc"
274201592079712256,MarcisLin,"Ok eju kapāt NBa 2k13 #YoLo"
274201581233254400,xomellxo1,"Talking about big booty hoes in health. #yolo"
274201570944638976,VanneMadrigal,"El #YoungTeacher saca buena platica :p #YOLO"
274201567463358466,paw_is,"RT @karlarm_: ""@YOLOmeme: Dedicándote canciones de Enrique Iglesias porque #YOLO por ti."" Hahah @paw_is me puse a leerlos, no inventes que risa! Hahahah"
274201553529876480,darinkasierra,"RT @elirascon: @VicOropeza jajajaja. Voy a cancun mañana #niggasinparis. No hice mi tarea #swag. Estoy enferma #yolo."
274201538312957953,laur_renn6,"RT @linzeesteff: ""Thank God for #YOLO cause if she lived twice.. I'd have to kill her."""
274201533938270208,Mrjangels,"Who loves ""peanutbutter"" and ""dogs""!!! #YOLO"
274201529609768961,sahchi44,"RT @danisnotonfire: @AmazingChloe_ omg it was the worst :( but i made some more anyway #yolo"
274201527747497985,DJQuarles_83,"RT @Exquisite_34: Do whatever makes you happy! #YOLO"
274201525696462848,NicoleGoldenson,"@joseabdi1 LOOOOOL nice twitter!!!!!!!!!!!! emptynessssssssss.......... #YOLO"
274201524329140227,ali_belsky_2011,"@ellorylayne4 now I am the coolest person who has ever tweeter you #yolo"
274201520180957184,JBudinas,"@HamzaChowdrey life of a badman #YOLO"
274201483015225344,TomWillyMc,"RT @SkipperWalsh: @TomWillyMc @Grutherford95 ""Hello my name is Swag"" #swag #YOLO #Hashtag"
274201436676575232,Esly_Anthony96,"I stay yoloing bro #theusssssh #yolo"
274201434893975552,Jaime_muller,"RT @C_Figurski: #TweetADrunkPic lmfao in class drunk #YOLO @Jaime_muller http://t.co/zFmH0fhA"
274201427797237760,evapencak,"Usando twitto no meio da aula, #yolo"
274201425788166144,St_Shaktrick,"Currently eating meatballs covered it bacon. #YOLO"
274201418955640833,withlovekaylaaa,"@leisel_rose #yolo #16andpregnant"
274201405731000320,johngangordie,"Uhhhhhh u shouldnt wear a skirt if u have big jancky scar on the back of ur leg but wut duh hayul #yolo"
274201404208476160,KlarissaCamille,"An Asian freshman just asked me what #YOLO means???#daymaker :')"
274201346901688321,jonas_bengtson,"Soon done 4000 tweets. 3800 is shit. Welcome to Twitter! #YOLO #YOLOGATE #Rush #svimmar #Syria #InfoOpt"
274201316409094145,JuanWeek,"@NikeFuel Band all set up and charged! time to hit that goal! #YOLO!"
274201299027910656,NathDerbyshire,"@meg_ward_ hahahahaha! Funny because its Friday aswell :L tell them pissoff and if they come for you then jump out the window! #yolo"
274201267734188032,oliviafico,"Hey @Alako7 #yolo #swagswag #geometry #rackinupdemAs http://t.co/ejOB0aad"
274201264487792640,katejonessxx,"Buzz for ice skating tomorrow #lol #canteveniceskate #wingingit #yolo"
274201236700532736,KonichiSwan,"Its been a solid month....and i still dont get twitter. #YOLO"
274201232120373248,Lawl_Catz,"Eindelijk thuis @Swaggbergen #YOLO"
274201226449653762,IzzyvH,"Omg 16000 tweet #yolo #swag"
274201222645415936,FabulousJulio,"YMCMB shirt today #swag #swerve #spreadthepeace  #yolo #fuckhaterz http://t.co/8H5TsZSK"
274201183537741827,ichbincharlie,"just went to the post box with no bra on #YOLO"
274201173681111041,emilyrausch2,"Walking home looking ratchet as hell #yolo #overit"
274201162956304386,ashley_brenna,"Research paper due next week.... Haven't even got a topic yet #yolo"
274201148867612675,jsweens91,"@Lloyd09 @RateMyPlacement @frankysaurus @ThomasWilson21 oh no, I haven't submitted mine yet-PROMISE I will next week! #yolo"
274201130328813568,Cookiez_urIDOL,"RT @OsterhoudtAmber: #DISCO #FRIDAY #BLACK&WHITEAFFAIR  #YOLO @oreticia @Cookiez_urIDOL @Oh_less_DuEt @slickatit &twitterless boogie"
274201090428383234,xHuntty,"Home from school y0 time to party #teeqo #swag #yolo"
274201089266561024,Jake_Of_Gotham,"Hair cut #YOLO"
274201084032057345,YbRaw,"Friday I'ma kick it. For no reason at all. #Yolo"
274201076721393665,KieferThinks,"@indigoskys #REALTALKNIGGAH #SWAG #YOLO #420 #BLAZIN #BLOODGANG #CRIPKILLA #REDNATION #BLAZEORDIE  #666 #SATAN #METH #COCAINECRACK #DOPE (:"
274201045155065856,geermanuribe,"Beviernes en hermosillo y sabadrinks en el DF #likethatshit #YOLO"
274201044744028161,yesi716,"RT @HAHAlexanderG: Why waste your time parking like everyone else when you don't have to? @yesi716 #yolo http://t.co/vuJAgeR5"
274201024078704640,ValeFrioni,"Hoy voy a comer como si no hubiera mañana #YOLO"
274201018986803200,mkbernz,"RT @YoloLoungeUG: Now ladies, he doesn't have to buy you shots tonight, the house has that covered. #YOLO!!!"
274201013483872256,SammieDukovich,"My check is spent before I even get it ... Oh well #yolo haha"
274201008853381120,steven_santa,"RT @TweetsYOLO: Getting drunk on Easter #YOLO"
274201005246271488,BiologyProbs,"""I've always wanted to be a ski bum, ski during the winter and chase animals around..."" #biologyprobs #livinthedreamjob #doit #yolo"
274201001563664384,shannaugustine,"Wearing my jacket thats loaded with harmful weapons in class. #yolo"
274200981300981763,hannah_tova,"RT @stephieeeelynn: conversations about my personal life over twitter for everyone to see with @hannah_tova. >>> #fuckit #yolo."
274200967292002304,tonivallario,"RT @mi_woelfel123: When Toni pretends to fall up the stairs #yolo @tonivallario"
274200967166177281,EthanMercil,"@PageJosh hahah #YOLO"
274200948702851073,claireepuntil,"i apologize for the excessive tweets i will be sending to celebrities in the next 12 hours who will probably not notice me ITS MY BDAY #YOLO"
274200930336010240,MZPATH,"😂 RT @KAPARAZZI So this lady has a Scorpio tattoo starting from her ear ending at the middle of her cheek #yolo"
274200919321751552,HelloMrGroom,"For your average person '#YOLO' '#BOC' me and @hannydewitt...#TakingAdvantageOfAFreeMeal!! #WereRinsersAndWe http://t.co/KbDtYMUH"
274200918088642560,emilypostpunk,"RT @MsSBorelliBHS: JUNIORS-- Snow Ball Dance tickets on sale!! See Mrs. Plourde or me to purchase, and get your dancing shoes on!!  #yolo"
274200869208195072,missyroxxy,"Lol funny""@KAY29000: @missyroxxy Okay, thats why u took a nap, so u can have fun all night? Enjoy. #YOLO"""
274200865894703105,soundisstyle,"RT @totalniegemove: #RejectedBondTitles You Only Live Once #YOLO #TNM"
274200844109504513,bisbeaux,"My friend and I have the same order number at caltor. I'm gunna claim both and EAT HIS FOOD AHAHAHA #yolo"
274200840775024640,AsianWondaDB,"Looks like i have a rats tail but i dont:/ Fuck being a sheep #instagood #topman #top #f4f #l4l #yolo http://t.co/PlW4jozm"
274200833137201152,AleexSaenzDayer,"#YOLO #CosasQueNoOlvidareDel2012"
274200802673950720,steven_santa,"RT @TweetsYOLO: Body slamming a sleeping baby #YOLO"
274200792129482753,DerekHorstman,"#YOLO"
274200790778908672,lilyspreag,"@DaveFisher7 #yolo . Seeing james bond now #marrymedanielcraig"
274200787171827712,steven_santa,"RT @TweetsYOLO: Screaming YOLO at a funeral #YOLO"
274200783090761728,awad2005,"I dont worry about the future, I'm too busy enjoying the present :) #goodmood #yolo #life"
274200755102154753,diraddz,"@alyraimo stay home then #yolo"
274200754032635905,firraro,"YOU ONLY LIVE ONCE RT @lolitadesy Ndak kowe mudeng iki cik? RT @firraro: #YOLO @ciciknovi"
274200744515739648,sammybfromcle,"Got dabbs on my finger n picked my nose now all i can smell is hash oil #YOLO"
274200702136500225,evahandsleyxo,"@aisharattray problem?.. #yolo"
274200669756481536,JayR_Swaqqstarz,"RT @Stay_Informedd: If you have #YMCMB or #YOLO in your bio quit life"
274200669743882240,EricWMcPherson,"@matthewknutson Whiny vocals have always made me want to impale my ears with soldering irons but when you drop a #YOLO, game over #whiteflag"
274200629117874177,vinnydatgooch,"Apparently im doing some yoga tn then rolling to passion pit. Lmao #yolo #donthate"
274200618405613568,charlottecamm,"secret santa present sorted #yolo"
274200617478664193,tredtink,"@mmeowkittykat #yolo"
274200610545491968,Nayah_Jones,"Every professor can say #YOLO and give their finals weeks earlier but this newbie wanna ask permission 😑"
274200609895378945,encis666,"@esesmutoms patiešām #YOLO"
274200599208288256,ninastorriexxx,"So perf #iloveyou #bf #5ever #yolo #sorrynotsorry #icant @andy_pee_tho 💛💙💜💚❤💗💓💕💖💞💘💌💋💍💎👭👬💏👫👉💩💩💩💩💩💩💩👃💦 http://t.co/WrMJnC4f"
274200567990083584,adriianarazo,"RT @YOLOmeme: #YOLO: el Hakuna Matata de los humanos."
274200563749638144,xAnnaTjitske,"Morgen een kilo pepernoten mee #yolo"
274200557508505600,ItsGeet,"@MohamedWil7 @miryll no no ahhaha her fav colour is purple and shes rich so she owns the sky...#fucklogic #yolo :')"
274200555277123585,123HMcFall,"Tempted to go for a cheeky Jägerbomb between clients with @gildo13 . #YOLO #WonkyHaircuts"
274200542421581824,PnuttPerez,"I signed my name up first for the speech #yolo?"
274200524310601728,MohawkThunder,"@markdoucette2 @outdooredge @tumamasl fuck boys let's go Vegas #yolo"
274200512591704064,AndrewDCFCBell,"@finlayyoung1 #YOLO"
274200509471145984,stephieeeelynn,"conversations about my personal life over twitter for everyone to see with @hannah_tova. >>> #fuckit #yolo."
274200495789330432,TMP_BG,"@calliebeth93 Hell no young and reckles #YOLO"
274200469683961856,KurtJaaaay,"Smothering sauce all over your face in town because it's so cold #yolo"
274200466378858497,tweettwins20,"@DonJuanG13 lol #Yolo haha and YOU should call US :)"
274200459730903040,night_crawler12,"RT @KARLmemaybe1: @Kory_Beck66 #HardcoreParkour #Yolo #ComingInHot"
274200455440109568,Stayyy_Faded,"RT @Kimmypooh_: J-Walking in front of a cop car cause you know #YOLO #ThugLife #FuckThePoPo lmao"
274200421151670272,_jhjorth,"Vet att mina tänder blir missfärgade av kaffe men #yolo tihihi"
274200382429859840,antdelvec,"RT @offthemarktweet: @antdelvec @Danaquinocomedy You Only Live Once #RejectedBondTitles #YOLO"
274200376503312384,karlster_,"@ozanap21 haha the test is on my birthday. #yolo?"
274200364499218433,iodineee,"Eating expired bread because #yolo and I'm hungry"
274200360636280833,EddieAndStache,"Once I finish this test I'll be on the home stretch to finishing the semester & my stress levels will go down. #motivated #NoDaysOff #yolo"
274200351496888320,C_Figurski,"#TweetADrunkPic lmfao in class drunk #YOLO @Jaime_muller http://t.co/zFmH0fhA"
274200327396417536,JPTheDestroyer,"Can't stop thinkin' about 'er. Wish I could see her sooner #dontjudge #YOLO"
274200319016189952,emilypostpunk,"RT @Tweet_Funnys: Just punched Cindy Lou Who in the face. #YOLO"
274200316587687936,Da_Riehldeal,"old people these days #yolo http://t.co/Ea2dVBOP"
274200311931994112,Stay_Informedd,"If you have #YMCMB or #YOLO in your bio quit life"
274200292474634240,ambercantu8,"not even #1 in our class does her work in this class when we have a sub 😂😂😂 @MadisonBeltran #yolo"
274200289551216641,Koentje040,"RT @RICK040_: Mijn levensmotto is sws geen #YOLO"
274200288146120704,b0nkie,"@olleandersson93 inatt. Jag är kvar i björkvik har inte packat färdigt än :) #yolo"
274200288095789056,JacobWinternitz,"RT @BRY1_get_1Free: #tbt #goingoff #Yolo http://t.co/xzE10WHL"
274200271054327808,ShitIsCrayCray,"going to get blisteringly drunk tonight because #YOLO"
274200259016663040,KAY29000,"@missyroxxy Okay, thats why u took a nap, so u can have fun all night? Enjoy. #YOLO"
274200251294953472,totalniegemove,"#RejectedBondTitles You Only Live Once #YOLO #TNM"
274200249768214530,avishkasawesome,"@cazjadee O: I got through like 10 cups of tea and coffee a night lolol. Drinking just one would be boring so i drink both... + OJ. #yolo"
274200231749484544,Kory_Beck66,"RT @KARLmemaybe1: @Kory_Beck66 #HardcoreParkour #Yolo #ComingInHot"
274200217723736065,joshhmurphy,"well #yolo is awesomeee and #swagg is something you d... — Yolo is for fags swag actually means ""secretly we are... http://t.co/zNhq96T3"
274200215110684672,cirenemacazani,"Comenzare con mi sinceridad porque #YOLO"
274200204239065089,9Pauu,"I hate having asthma! Woke up coughing non stop! #SoTae & I'm too lazy to get my inhaler from the car. #Yolo #JustBreathe"
274200193447108608,mi_woelfel123,"When Toni pretends to fall up the stairs #yolo @tonivallario"
274200185347911680,lundiz,"@jonas_bengtson gör det! #YOLO"
274200166607777792,hellowalt,"Wearing the same thing two days in a row #yolo #dirty"
274200162136625153,offthemarktweet,"@antdelvec @Danaquinocomedy You Only Live Once #RejectedBondTitles #YOLO"
274200161427795969,s0crazyrightn0w,"Going to the craft fayre #yolo #badtothebone"
274200160429539328,ozanap21,"@karlster_ skip it! Unless you have to be there before a test. As long as you don't skip the test I say skip the rest! #yolo"
274200156814069760,KARLmemaybe1,"@Kory_Beck66 #HardcoreParkour #Yolo #ComingInHot"
274200153307627521,ToCool4Skuu,"got 2 essays and a project due tomorrow & im on twitter #yolo lol"
274200130649993216,CokePintado,"Hacer quesadillas con queso echado a perder como deporte extremo #YOLO @Serpintado"
274200127185510402,Bec_Dave,"RT @grint_lea: Two sayings I hate the most #yolo and #dench ... Massively vom"
274200105039577089,thejoehaskell,"Eating aldi garden salad straight out the bag #yolo #addictedtoleaves"
274200091835912194,Basedd_Papito_,"@MaryjanezBFF Say it to his face. Or hers.  #Yolo"
274200083216596993,Ms_Starz_09,"#pool #yolo #spain #hot #throwbackthursday ##swimming #splash #blue #spain #living at my beasties http://t.co/5UPHjnOK"
274200081022996481,Domzi91,"Day 29 - so close to the end now. Yes, I'm relaxing in a bubble bath #yolo http://t.co/QvjfvRPb"
274200067190185986,roelandp,"Letzte caffee und weiter geht es. Mit dem #YOLO !! (@ Starbucks) [pic]: http://t.co/FDk0hmna"
274200050496839683,ColdSoda_,"So I may have fallen asleep while pinning my Desert Mountain kid yesterday... #Yolo"
274200049221779456,JessieMc2,"@THeCassiebear13 @brennabeau #Yolo #hashtag #swag #hair #toothbrush#ididntknowiwaspregnant"
274200015382126593,amy_kate16,"@courtpaige_27 thats awk... Haha #Yolo"
274200008813842432,lolitadesy,"Ndak kowe mudeng iki cik? RT @firraro: #YOLO @ciciknovi"
274199994800676864,_angie934,"Mañana entregan boletas y mi madre me va a matar por ética #PreparacionPsicologica #YOLO #ByeLap"
274199992292478977,briannagrippo,"RT @Tweet_Funnys: Just punched Cindy Lou Who in the face. #YOLO"
274199976861630465,PreeyaChopra,"Walking into sea world with a fishing pole #YOLO"
274199971727810561,Marifercornejo,"RT @YOLOmeme: #YOLO: el Hakuna Matata de los humanos."
274199964379385856,StuartHoward94,"@Joanne_Myers ah right nevermind sent it on Tuesday and gave my mum them other things #Yolo"
274199963242733568,emilypostpunk,"RT @JavierRestrepo8: I fuck on the first date. #YOLO"
274199958893236224,fox_the_troll,"@_cerijones @mlfitzz #StaffDiscount #WikedClothes #SpecialDeals #NewSneekers #NewThreads #YOLO aha"
274199943982481408,Kimmypooh_,"J-Walking in front of a cop car cause you know #YOLO #ThugLife #FuckThePoPo lmao"
274199933425426433,nnnile,"Yo sofeando por que estoy con fiebre.. #yolo"
274199914832093186,Robinsbodybyvi,"Ppl abbreviate ""you only live once,"" because abbreviating ""seize the day"" just doesn't work. #LOL #FUNNY #YOLO"
274199909677297664,matthewknutson,"@EricWMcPherson Hey now, 15 year old me loved the whiny vocals #nostalgia #glorydays #YOLO?"
274199906892263425,BeLove_PassItOn,"I really want a root beer float but i know im gonna puke it up later.... Oh well #yolo"
274199880061313024,karlajrzg,"RT @YOLOmaan: Es preferible morir por algo que vivir por nada... #YOLO"
274199863346999300,nfornatty,"out for supper lookin like that bc that's how I roll #yolo http://t.co/AEIoo2nN"
274199855147126784,KonRey,"RT @_lizabeff: @KonRey It's BONE EEVEHRRR Not bon iver. Take a picture. #yolo"
274199815108321280,x0Erinn0x,"you only live once that's the motto #yolo"
274199802240200704,RICK040_,"Mijn levensmotto is sws geen #YOLO"
274199798356258818,adamsmith747,"Giving blood #yolo"
274199796410109952,PerryHughes93,"Mum text me saying ""Ready to rock'n'roll! Yahoo""... I've now realised that I'm going to end up getting drunk with my mum tonight... #YOLO"
274199733336162304,greenm88,"@molly_tarter whoa take it easy! I will probably be enjoying some left over grilled chicken #yolo"
274199730291089408,Achmeddawood,"Ijs eten , in de winter ! #yolo #hahah"
274199715124494337,AzA_DonDupz,"RT @samwisesaid: @AzA_DonDupz such a Dupz #yolo http://t.co/evGfpnBj"
274199677560295424,THeCassiebear13,"@brennabeau @JessieMc2 I wanna take a picture but the lights are off and I don't wanna turn my flash on #ugh #Yolo"
274199672086740994,stmwasz,"my cucu made it to the headlines today #nyericannibal #yolo"
274199656781737984,MoneyPilin247,"You don't really weed or alcohol.. but shit fuck it. #YOLO"
274199650762899456,xSalbob,"RT @poppyanna_: Sometimes I know I've spelt something wrong on a text but think #yolo because that's what drizzy drake would do.."
274199636875571201,DubBbStephhhh,"@ihashiccups i would but I didn't think they would be that much money. I'll just steal them #YOLO"
274199636267368448,ReidGallagher,"20 RT's and I'll get circumsized #yolo"
274199617946656768,Dre_Day93,"I'm going to have anxiety attacks if I drink anymore Monsters #Yolo"
274199609700651008,LondonBriidqe,"At the mall looking a hot ass mess . #yolo."
274199603136585728,SpencerLock,"@LabonteKid YESYESYESYESYES #LEAGUE #hellyes #imboredinclass #toomanyhashtags #yolo"
274199598573187073,firraro,"#YOLO @ciciknovi"
274199582148288514,santiagoert,"Aunque al principio lo negaba con desprecio me he dado cuenta que #YOLO es una excelente filosofía de vida @arturovelaa"
274199542860226560,Rodrigokap,"14:14 #yolo"
274199539534163968,jawzbawz_,"Haha defo have an eyebrow fetish #yolo"
274199518994649088,Maaarco96,"@RMEvansx I just said #Yolo"
274199482244149248,mystery_butt,"just stepped out the shower and i'm literally tweeting this bare-assed on my computer chair. #yolo"
274199477420703744,JavierRestrepo8,"I fuck on the first date. #YOLO"
274199467832516609,EineSchande,"RT @thebellican: One guitarist, two men dressed as Santa pretending to have sex. You only lichtenberg once #yolo #stayclassy"
274199464275763200,SarahEkman,"No toilet paper in my house so I resorted to ""borrowing"" a huge school roll 👌 #yolo?"
274199455845191681,jaredpbaker,"@brosciencezach @bigco9 @brewhousebar @j_mendy @emmsta21 keep goin back.  I'm shooting for 10 doctorates. #YOLO"
274199453152444416,cohenmyers,"playing hockey with two library books & a pree sucked candy! #yolo"
274199447473356800,iGotDeMDiMPles,"RT @Exquisite_34: Do whatever makes you happy! #YOLO"
274199441190313984,Eyo_4Yayo,"Had a potle burrito at 930 am. #yolo"
274199436027117568,OladimejiIpaye,"MY BIG WILLY #IoinCare #NakedTweet #Naughty #BiteMe #YOLO http://t.co/dX3MqCDe"
274199433271455744,cirenemacazani,"RT @YOLOmeme: Lo quiero a pesar de todo porque #YOLO."
274199427042910208,JOEMOSS14,"Throwback Thursday... BS Bluntslide art with jamesmorley #tbt #blunted #faded #yolo #slidin' #gspot http://t.co/PWfqhR67"
274199419702886400,gennwilliams,"""Can we make YOLO a thing again"" - Said me, just now. #ByMyself #YOLO"
274199416603308033,GPSjuntosxla14,"RT @MsAdrics: este sabado ha de ser todo un alboroto en el estadio pero que ch&@$ #YOLO #BarcelonaCampeon2012"
274199406583091201,emeliakate,"Been wearing my jumper back to front all day #YOLO"
274199374463111168,MoyaLeavy99,"@NiamhhBoyle NIAMH I DON'T EVEN KNOW IF IM GONNA BE HERE FOR RIHANNA :O #YOLO X X X"
274199368129716224,blackrosexO_,"#tbt wasaaaaga.. #YOLO @daniellaoyarce http://t.co/O6Rw7vjl"
274199367005634561,Cesarurbina09,"#Me #Happy #Smile #aero #Directioner #Onedirection #Directionerboy #Hollister #Noviembre #2012 #LoL #Yolo http://t.co/yNySDzPt"
274199366984663041,MartynMcGinlay,"It's beer o'clock #yolo"
274199361112637441,Diaz_22_,"RT @kimmie_carter: i aint doing my work , im just on twitter #CoolKid #Rebel #Yolo"
274199317865168896,KaceyMcCan,"Giving up hope #yolo #right?"
274199308297969665,AlondraM562,"@AnaJc92 es lo que yo digo puesMMMM!!!!!!!!Según hibamos andar ahí y no nadaPer pues eh ya ni les digo nada #yolo lol"
274199296478433280,TabbehOwen,"Oh well #yolo"
274199292716142592,emilypostpunk,"You obviously love owls. #YOLO http://t.co/4NhDWJiq"
274199262223560704,ComelyDemure_,"When my mom drives, she enters through the exits. #YOLO"
274199254661201920,Karinaa_Darling,"RT @kimmie_carter: i aint doing my work , im just on twitter #CoolKid #Rebel #Yolo"
274199247509921792,xSumeyraaa,"HAHAHAHA EY DIT HEEFT IEMAND GWN ALS PF , ZOVAN #yolo! http://t.co/ZhazUEuJ"
274199242892013568,Ryan_mwsw,"@Eddie_Gravity when I say I want buffet, I go. #YOLO"
274199234222370817,Seann_Sp,"RT @94SW: Leaving my morals at home tonight. whatever happens, happens. #judgementday #downhillfromhere #YOLO"
274199218674098176,byeloth,"@ArialHaser #yolo"
274199214488162304,Connobis,"On the toilet again #YOLO #SWAG #DENCH #ILLUMINATI"
274199188085039104,Itspollard,"Lip biting coz it is so hot! #meinit #hipster #yolo http://t.co/xfL2IJo8"
274199181898444800,kimmie_carter,"i aint doing my work , im just on twitter #CoolKid #Rebel #Yolo"
274199156346728448,JvDoros,"JON WHAT DO YOU DO ON YOUR BIRTHDAY?Lie sick in bed all day.#yolo"
274199147966513153,pearlbullets,"Eating minestrone soup with a fork while snot pours out my nose. #Yolo"
274199123576643584,AjsFriendDayj,"@TheBoyKeano @pgal10 Cork 21 #mohn Packed it in for #SpicyFish #yolo"
274199067331031040,joebrazill,"RT @willcontessa: Just went to both my 8am and 11 am for the first time since october #yolo"
274199055989633025,pK_Pekarna,"@GregjGG I'll do anything once. Prob Boston party twice. #yolo"
274199055117217792,AboutPhoto,"RT @OliviaSmith1996: bradwilkins #picoftheday #girl #music #sway #yolo #dance #likeforlike #follow #tags #shoutout #instaboy #lo http://t.co/HWJn6JTs"
274199046778929152,asimaraki,"RT @Popdust: You Only Celebrate #YOLO's 1st birthday once. http://t.co/mjHdMXbz"
274199032308588545,JessieMc2,"Made me 11:11 wish #Yolo"
274199030446321666,_clodagh,"@__roisin @_taralenihan good luck with the presentation gals even though I'm 2 hours too late #yolo"
274199028684701698,Anne_Degnars,"@Baabykell ha text me #YOLO"
274198991007272960,MatthewRDonnan,"@jamescully started at 2am rhis morning and im working on through till 5pm tomorrow afternoon! #yolo I ballax"
274198980450205696,iinamaria,"i can't take yolo seriously cos of all our stupid jokes .. like the other day i was like #yolo and took another pancake wthout permission"
274198973089206272,itskadiejoseph,"Watching lemonade mouth with my bezzlefoezzle #bareswag #yolo http://t.co/1Oufl5RO"
274198964989988864,Average_4_life,"Got kicked out of the library #Jeanette #yolo"
274198928772169729,thegreatestduh,"RT @ZeroOption369: @Ross_Da_BossUhh #yolo http://t.co/naXhehZj"
274198907825815553,RandaElian,"So unlike me to not give a single hell about an exam....well there's a first for everything I guess. #yolo"
274198893259005952,ICYUNVAmirah,"@Mr_Bentley9: @ICYUNVAmirah Skip it #YOLO. lol”I have lab I can't."
274198856764358658,ryansolis_,"Cine: Yolo! http://t.co/oGmj5Agl #Yolo"
274198850720378881,willcontessa,"Just went to both my 8am and 11 am for the first time since october #yolo"
274198837063733249,D_J_Willo,"@ollyaspey just do it #YOLO....... And by that I mean please don't go"
274198830696767488,Exquisite_34,"Do whatever makes you happy! #YOLO"
274198830361223169,gabrielleroe,"RT @Popdust: You Only Celebrate #YOLO's 1st birthday once. http://t.co/mjHdMXbz"
274198822064893952,jekabsm,"un veel labaaais ir tas, ka mans rolleris atrodas suntazhos, pie chalja, kuru shodien pirmo reizi satiku. zbis blje. #yolo"
274198813747593217,katielemonx,"Full day at college, and straight to work #yolo"
274198808131424256,GerardoCorts,"RT @IsraGzz: Aver si en el pinche examen digo #YOLO :S"
274198795305230336,coop_beck6,"Red hair don't care! #YOLO #Math http://t.co/v9TSsYMM"
274198770428825603,Juliaxyou,"#morgen #bios #with #schatje @amierijn #instamood #yolo #daarna #sleepover #mytown :p #love #zinnin #happy http://t.co/LletbLAK"
274198743698509824,eckoraheeb1,"#YOLO!## YOU ONLY LOOK ONCE; Second Glance Is Haraam."
274198727655313408,nicolemont_,"RT @Ross_Kauffman: I'm the type of cat to have the heat on with the windows open bumpin my nigger music cuz I'm cool and ignant! #Yolo"
274198708579610624,Mr_Bentley9,"@ICYUNVAmirah Skip it #YOLO. lol"
